layer,research_code,parent_research_code,name_ar,name_fr,latitude,longitude,source_locator,existing_entity_id
imada,51511684,5151,المنطقة الاولي,Secteur (1),33.887593,10.085841,ADM4 row / research sector code 51511684; dated ADM3 parent 5151,
imada,51571720,5156,منزل الحبيب,Menzel El Habib,34.240764,9.652944,ADM4 row / research sector code 51571720; dated ADM3 parent 5156,
imada,51521695,5152,شنني الغربية,Chenini Ouest,33.857552,10.060573,ADM4 row / research sector code 51521695; dated ADM3 parent 5152,
imada,51521694,5152,شنني الشرقية,Chenini Est,33.869499,10.057208,ADM4 row / research sector code 51521694; dated ADM3 parent 5152,
imada,51521693,5152,شنني الشمالية,Chenini Nord,33.866771,10.017928,ADM4 row / research sector code 51521693; dated ADM3 parent 5152,
imada,51521692,5152,الجواولة,Jaouaoula,33.880627,10.058843,ADM4 row / research sector code 51521692; dated ADM3 parent 5152,
imada,51521691,5152,النحال,Nahal,33.882826,10.075347,ADM4 row / research sector code 51521691; dated ADM3 parent 5152,
imada,51521690,5152,بوشمة,Bou-Chemma,33.903151,10.022952,ADM4 row / research sector code 51521690; dated ADM3 parent 5152,
imada,51551711,5155,العكاريت,El Akarit,34.077164,9.973589,ADM4 row / research sector code 51551711; dated ADM3 parent 5155,
imada,51561715,5156,الفجيج,El Fejij,34.070313,9.768725,ADM4 row / research sector code 51561715; dated ADM3 parent 5156,
imada,51561714,5156,وادي الزيتون,Oued Ezzitoun,34.153253,9.687503,ADM4 row / research sector code 51561714; dated ADM3 parent 5156,
imada,51571724,5157,(2) المنطقة الشرقية,Secteur Est (2),33.850061,9.806144,ADM4 row / research sector code 51571724; dated ADM3 parent 5157,
imada,51571723,5157,(1) المنطقة الشرقية,Secteur Est (1),33.881338,9.817976,ADM4 row / research sector code 51571723; dated ADM3 parent 5157,
imada,51571722,5157,القصر,El Ksar,33.901942,9.833466,ADM4 row / research sector code 51571722; dated ADM3 parent 5157,
imada,51601756,5160,دخيلة توجان,Dekhilet Toujane,33.44306,10.212594,ADM4 row / research sector code 51601756; dated ADM3 parent 5160,
imada,51571732,5157,الحبيب ثامر,Habib Thameur,33.83597,9.703074,ADM4 row / research sector code 51571732; dated ADM3 parent 5157,
imada,51591740,5159,بني عيسي,Beni Aïssa,33.657979,9.900574,ADM4 row / research sector code 51591740; dated ADM3 parent 5159,
imada,51591739,5159,الزراوة,Ez-Zeraoua,33.612389,9.721186,ADM4 row / research sector code 51591739; dated ADM3 parent 5159,
imada,51571731,5157,بوعطوش,Bou Attouch,34.010829,9.476413,ADM4 row / research sector code 51571731; dated ADM3 parent 5157,
imada,51571730,5157,بشيمة القلب,Bechima El Kalb,33.951861,9.714564,ADM4 row / research sector code 51571730; dated ADM3 parent 5157,
imada,51581736,5158,طمزرط,Tamazrat,33.478403,9.730592,ADM4 row / research sector code 51581736; dated ADM3 parent 5158,
imada,51521689,5152,الرماثي,Er-Remathi,33.867759,9.952218,ADM4 row / research sector code 51521689; dated ADM3 parent 5152,
imada,51581735,5158,تشين,Techine,33.369162,9.88271,ADM4 row / research sector code 51581735; dated ADM3 parent 5158,
imada,51511688,5151,شط سيدي عبد السلام,Chott Sidi Abdesselam,33.91437,10.0923,ADM4 row / research sector code 51511688; dated ADM3 parent 5151,
imada,51581734,5158,مطماطة,Matmata,33.513061,9.951231,ADM4 row / research sector code 51581734; dated ADM3 parent 5158,
imada,51541706,5154,غنوش الشمالية,Ghanouche Nord,33.962168,10.060395,ADM4 row / research sector code 51541706; dated ADM3 parent 5154,
imada,51541705,5154,غنوش الجنوبية,Ghanouche Sud,33.927472,10.054755,ADM4 row / research sector code 51541705; dated ADM3 parent 5154,
imada,51541704,5154,غنوش الغربية,Ghanouch Ouest,33.947374,10.046227,ADM4 row / research sector code 51541704; dated ADM3 parent 5154,
imada,51541703,5154,غنوش الشرقية,Ghanouch Est,33.938964,10.074015,ADM4 row / research sector code 51541703; dated ADM3 parent 5154,
imada,51571733,5157,المنطقة الغربية,Secteur Ouest,33.808786,9.753292,ADM4 row / research sector code 51571733; dated ADM3 parent 5157,
imada,51591741,5159,بني زلطن,Beni Zalten,33.558799,10.106354,ADM4 row / research sector code 51591741; dated ADM3 parent 5159,
imada,51561719,5156,زقراطة,Zoughrata,34.139073,9.797853,ADM4 row / research sector code 51561719; dated ADM3 parent 5156,
imada,51561718,5156,ربيعة والي,Rabiaa Ouali,34.175011,9.841377,ADM4 row / research sector code 51561718; dated ADM3 parent 5156,
imada,51561717,5156,السقي,Es-Saki,34.169766,9.331607,ADM4 row / research sector code 51561717; dated ADM3 parent 5156,
imada,51561716,5156,المهاملة,El Mehemla,34.166384,9.483992,ADM4 row / research sector code 51561716; dated ADM3 parent 5156,
imada,51601744,5160,سيدي التواتي,Sidi Touati,33.509915,10.242686,ADM4 row / research sector code 51601744; dated ADM3 parent 5160,
imada,51601743,5160,مارث الشمالية,Mareth Nord,33.629447,10.254338,ADM4 row / research sector code 51601743; dated ADM3 parent 5160,
imada,51601742,5160,مارث,Mareth,33.586915,10.280044,ADM4 row / research sector code 51601742; dated ADM3 parent 5160,
imada,51601754,5160,زريق الغندري,Zerig El Ghandri,33.718754,10.156459,ADM4 row / research sector code 51601754; dated ADM3 parent 5160,
imada,51531702,5153,الامازير,El Amazir,33.74395,9.995101,ADM4 row / research sector code 51531702; dated ADM3 parent 5153,
imada,51601753,5160,زمرتن,Zemarten,33.364085,10.048615,ADM4 row / research sector code 51601753; dated ADM3 parent 5160,
imada,51601752,5160,توجان,Toujane,33.46017,10.131661,ADM4 row / research sector code 51601752; dated ADM3 parent 5160,
imada,51531701,5153,ليماوة,Limaoua,33.729712,10.088818,ADM4 row / research sector code 51531701; dated ADM3 parent 5153,
imada,51601751,5160,كتانة,Ketana,33.761344,10.205244,ADM4 row / research sector code 51601751; dated ADM3 parent 5160,
imada,51531700,5153,المدو,El Medou,33.797478,10.025939,ADM4 row / research sector code 51531700; dated ADM3 parent 5153,
imada,51551713,5155,الميدة,El Mida,34.048194,9.869521,ADM4 row / research sector code 51551713; dated ADM3 parent 5155,
imada,51601750,5160,عرام,Arram,33.557519,10.328175,ADM4 row / research sector code 51601750; dated ADM3 parent 5160,
imada,51531699,5153,المنطقة الخامسة,Secteur (5),33.869698,10.115108,ADM4 row / research sector code 51531699; dated ADM3 parent 5153,
imada,51591738,5159,هداج,Heddaj,33.620024,10.065297,ADM4 row / research sector code 51591738; dated ADM3 parent 5159,
imada,51571721,5157,المنطقة الشمالية,Secteur Nord,33.97317,9.820894,ADM4 row / research sector code 51571721; dated ADM3 parent 5157,
imada,51571729,5157,بشيمة البرج,Bechima El Borj,33.922653,9.686812,ADM4 row / research sector code 51571729; dated ADM3 parent 5157,
imada,51591737,5159,مطماطة الجديدة,Nouvelle Matmata,33.662301,9.988143,ADM4 row / research sector code 51591737; dated ADM3 parent 5159,
imada,51571728,5157,البحاير,El Behaïer,33.840367,9.483825,ADM4 row / research sector code 51571728; dated ADM3 parent 5157,
imada,51571727,5157,شانشو,Chanchou,33.810285,9.87453,ADM4 row / research sector code 51571727; dated ADM3 parent 5157,
imada,51571726,5157,فرحات حشاد,Farhat Hached,33.707104,9.631886,ADM4 row / research sector code 51571726; dated ADM3 parent 5157,
imada,51571725,5157,المنطقة القبلية,Secteur Sud,33.862227,9.786774,ADM4 row / research sector code 51571725; dated ADM3 parent 5157,
imada,51601755,5160,عين تونين,Aïn Tounine,33.495759,10.131456,ADM4 row / research sector code 51601755; dated ADM3 parent 5160,
imada,51551709,5155,وذرف الشمالية,Ouedhref Nord,34.033846,9.949871,ADM4 row / research sector code 51551709; dated ADM3 parent 5155,
imada,51601746,5160,عيون الزركين,Ayoun Ez-Zerkine,33.665707,10.204728,ADM4 row / research sector code 51601746; dated ADM3 parent 5160,
imada,51601745,5160,الزركين,Ez-Zerkine,33.720357,10.261138,ADM4 row / research sector code 51601745; dated ADM3 parent 5160,
imada,51551708,5155,المطورية الجنوبية,El Metouia Sud,33.941914,9.965869,ADM4 row / research sector code 51551708; dated ADM3 parent 5155,
imada,51551707,5155,المطويةالشمالية,El Metouia Nord,34.021483,10.018076,ADM4 row / research sector code 51551707; dated ADM3 parent 5155,
imada,51551712,5155,الهيشة,El Hicha,34.151073,9.962871,ADM4 row / research sector code 51551712; dated ADM3 parent 5155,
imada,51601749,5160,العلاية,El Alaya,33.637619,10.389225,ADM4 row / research sector code 51601749; dated ADM3 parent 5160,
imada,51531698,5153,زريق الدخلانية,Zrig Eddakhlania,33.854942,10.100268,ADM4 row / research sector code 51531698; dated ADM3 parent 5153,
imada,51531697,5153,سيدي بولبابة,Sidi Boulbaba,33.854132,10.085024,ADM4 row / research sector code 51531697; dated ADM3 parent 5153,
imada,51601748,5160,الزارات,Ezzarat,33.685562,10.330015,ADM4 row / research sector code 51601748; dated ADM3 parent 5160,
imada,51601747,5160,واريفين,Ourafinine,33.573131,10.176806,ADM4 row / research sector code 51601747; dated ADM3 parent 5160,
imada,51531696,5153,‫طبلبو‬,Teboulbou,33.815994,10.133058,ADM4 row / research sector code 51531696; dated ADM3 parent 5153,
imada,51551710,5155,وذرف الجنوبية,Ouedhref Sud,33.98862,9.925578,ADM4 row / research sector code 51551710; dated ADM3 parent 5155,
imada,1557366,1557,وادي الخطف,Oued El Khatf,36.856264,11.030305,ADM4 row / research sector code 1557366; dated ADM3 parent 1557,
imada,1556360,1556,تافلون,Tafelloum,36.685793,10.9063,ADM4 row / research sector code 1556360; dated ADM3 parent 1556,
imada,34591285,3459,العامرة,El Amra,34.972953,10.897557,ADM4 row / research sector code 34591285; dated ADM3 parent 3459,
imada,34591290,3459,بودربالة,Bou Derbala,34.895608,10.854475,ADM4 row / research sector code 34591290; dated ADM3 parent 3459,
imada,34591288,3459,السلام,Es Salam,34.971947,10.834026,ADM4 row / research sector code 34591288; dated ADM3 parent 3459,
imada,34591289,3459,ذراع بن زياد,Dherra Beni Ziad,34.928711,10.877695,ADM4 row / research sector code 34591289; dated ADM3 parent 3459,
imada,34591287,3459,المسائرية,El Mesatria,35.008184,10.877348,ADM4 row / research sector code 34591287; dated ADM3 parent 3459,
imada,34591286,3459,بليانة,Beliana,34.994864,10.934107,ADM4 row / research sector code 34591286; dated ADM3 parent 3459,
imada,34551264,3455,العوابد,El Aouabed,34.846651,10.646518,ADM4 row / research sector code 34551264; dated ADM3 parent 3455,
imada,34551263,3455,الخزانات,Khazanet,34.787743,10.638793,ADM4 row / research sector code 34551263; dated ADM3 parent 3455,
imada,34551262,3455,الافران الشمالية,El Afrane Nord,34.779752,10.703987,ADM4 row / research sector code 34551262; dated ADM3 parent 3455,
imada,34551261,3455,بوزيان,Bouzaïane,34.79124,10.725915,ADM4 row / research sector code 34551261; dated ADM3 parent 3455,
imada,34551260,3455,قرمدة,Gremda,34.78518,10.713238,ADM4 row / research sector code 34551260; dated ADM3 parent 3455,
imada,34551259,3455,العين,El Aïn,34.766128,10.693748,ADM4 row / research sector code 34551259; dated ADM3 parent 3455,
imada,34521243,3452,الهدي,El Houda,34.742436,10.709214,ADM4 row / research sector code 34521243; dated ADM3 parent 3452,
imada,34521242,3452,وادي الرمل,Oued Er-Rmel,34.738253,10.724959,ADM4 row / research sector code 34521242; dated ADM3 parent 3452,
imada,34521241,3452,العالية,El Alia,34.75184,10.72301,ADM4 row / research sector code 34521241; dated ADM3 parent 3452,
imada,34521240,3452,سكرة,Soukra,34.728033,10.734044,ADM4 row / research sector code 34521240; dated ADM3 parent 3452,
imada,34521239,3452,حي الحبيب,Cité El Habib,34.721783,10.721398,ADM4 row / research sector code 34521239; dated ADM3 parent 3452,
imada,34521238,3452,مركز شاكر,Merkez Chaker,34.739612,10.740666,ADM4 row / research sector code 34521238; dated ADM3 parent 3452,
imada,34551265,3455,عيون المايل,Ayoun El Mayel,34.86663,10.682693,ADM4 row / research sector code 34551265; dated ADM3 parent 3455,
imada,34539999,3453,الانس,El Ons,34.831932,10.7562,ADM4 row / research sector code 34539999; dated ADM3 parent 3453,
imada,34531250,3453,سيدي صالح,Sidi Salah,34.889746,10.728255,ADM4 row / research sector code 34531250; dated ADM3 parent 3453,
imada,34531249,3453,تنيور,Teniour,34.804731,10.735489,ADM4 row / research sector code 34531249; dated ADM3 parent 3453,
imada,34511235,3451,مركز الباشا,Merkez El Pacha,34.764415,10.750178,ADM4 row / research sector code 34511235; dated ADM3 parent 3451,
imada,34561268,3456,الحاجب,El Hajeb,34.703537,10.652577,ADM4 row / research sector code 34561268; dated ADM3 parent 3456,
imada,34511234,3451,مركز قدور,Merkez Kaddour,34.763984,10.758517,ADM4 row / research sector code 34511234; dated ADM3 parent 3451,
imada,34561267,3456,سيد عبيد,Sidi Abid,34.678639,10.678691,ADM4 row / research sector code 34561267; dated ADM3 parent 3456,
imada,34511233,3451,حي التعويضي,Cité Ettaouidhi,34.759662,10.776677,ADM4 row / research sector code 34511233; dated ADM3 parent 3451,
imada,34561266,3456,طينة,Tina,34.664031,10.706064,ADM4 row / research sector code 34561266; dated ADM3 parent 3456,
imada,34511232,3451,عين شيخ روحو,Aïn Chaikh Rouhou,34.755966,10.742147,ADM4 row / research sector code 34511232; dated ADM3 parent 3451,
imada,34541258,3454,مركز كعنيش,Merkez Kâaniche,34.771572,10.77879,ADM4 row / research sector code 34541258; dated ADM3 parent 3454,
imada,34511231,3451,15نوفمبر,15 Nov,34.747075,10.747029,ADM4 row / research sector code 34511231; dated ADM3 parent 3451,
imada,34541257,3454,السلطينة,Saltnia,34.792638,10.810936,ADM4 row / research sector code 34541257; dated ADM3 parent 3454,
imada,34511230,3451,الربض,Er-Rbadh,34.749712,10.754904,ADM4 row / research sector code 34511230; dated ADM3 parent 3451,
imada,34541256,3454,حي بورقيبة,Cité Bourguiba,34.765693,10.797952,ADM4 row / research sector code 34541256; dated ADM3 parent 3454,
imada,34511229,3451,البساتين,El Bassatine,34.747502,10.772625,ADM4 row / research sector code 34511229; dated ADM3 parent 3451,
imada,34541255,3454,سيدي منصور,Sidi Mansour,34.799333,10.846618,ADM4 row / research sector code 34541255; dated ADM3 parent 3454,
imada,34511228,3451,الحي الخيري,Cité El Kairi,34.715132,10.746842,ADM4 row / research sector code 34511228; dated ADM3 parent 3451,
imada,34531248,3453,الشيحية,Chihia,34.783599,10.747735,ADM4 row / research sector code 34531248; dated ADM3 parent 3453,
imada,34531247,3453,السدرة,Es-Sedra,34.82622,10.758528,ADM4 row / research sector code 34531247; dated ADM3 parent 3453,
imada,34531246,3453,مركز بوعصيدة,Merkez Bouassida,34.784368,10.762712,ADM4 row / research sector code 34531246; dated ADM3 parent 3453,
imada,34531245,3453,ساقية الزيت,Sakiet Ezzit,34.802914,10.764938,ADM4 row / research sector code 34531245; dated ADM3 parent 3453,
imada,34511237,3451,محمد علي,Mohamed Ali,34.765834,10.76643,ADM4 row / research sector code 34511237; dated ADM3 parent 3451,
imada,34511236,3451,سيدي عباس,Sidi Abbès,34.760939,10.730961,ADM4 row / research sector code 34511236; dated ADM3 parent 3451,
imada,34521244,3452,حي البحري,Cité El Bahri,34.728369,10.707547,ADM4 row / research sector code 34521244; dated ADM3 parent 3452,
imada,34541254,3454,البدارنة,Bedarna,34.856116,10.817094,ADM4 row / research sector code 34541254; dated ADM3 parent 3454,
imada,34511227,3451,باب البحر,Bab El Bhar,34.73198,10.771815,ADM4 row / research sector code 34511227; dated ADM3 parent 3451,
imada,34541253,3454,مركز السبعي,Merkez Es-Sebaï,34.813941,10.791919,ADM4 row / research sector code 34541253; dated ADM3 parent 3454,
